unix,open,high,low,close,volume
1495411200,2017.55,2230.34,2008.75,2099.97,15312.07
1495324800,2013.99,2063.11,1961.52,2017.55,6755.83
1495238400,1958,2021,1914,2013.99,12308.17
1495152000,1878.99,1969.99,1874.99,1958,14115.85
1495065600,1782.99,1881.8,1766.33,1878.99,11915.2
1494979200,1700.01,1840.42,1670.01,1782.99,17790.68
1494892800,1705.48,1750,1641.22,1700.01,16473.76
1494806400,1784,1784,1682.56,1705.48,13312.2
1494720000,1776.89,1815,1753,1784,4816.73
1494633600,1691.51,1785.82,1601.46,1776.89,10531.58
1494547200,1828.45,1832,1650,1691.51,17061.7
1494460800,1772.58,1892,1745.01,1828.45,14739.88
1494374400,1720.28,1794.21,1682,1772.58,11263.87
1494288000,1649.54,1760.4,1616.05,1720.28,16793.24
1494201600,1554.01,1653.97,1554.01,1649.54,19232.7
1494115200,1558.02,1565,1525,1554.01,7667.79
1494028800,1514.9,1578.97,1505,1558.02,7898.17
1493942400,1537.23,1609,1495,1514.9,15601.41
1493856000,1503.22,1623.01,1444.94,1537.23,18824.97
1493769600,1447.75,1516.04,1431.02,1503.22,11052.34
1493683200,1390.86,1481.73,1388,1447.75,8920.17
1493596800,1350.21,1425,1341.22,1390.86,8602.88
1493510400,1333,1356,1315.68,1350.21,3536.18
1493424000,1330.7,1342.8,1316,1333,3927.45
1493337600,1331.53,1347.02,1299,1330.7,8234.28
1493251200,1287.99,1342.02,1285,1331.53,6668
1493164800,1269,1330,1265,1287.99,8685.55
1493078400,1253.58,1280,1251.07,1269,5249.77
1492992000,1241.99,1254,1234,1253.58,3048.04
1492905600,1233.2,1248.99,1223.42,1241.99,2604.72
1492819200,1243.61,1247.15,1199,1233.2,4122.37
1492732800,1234.19,1252.32,1231.65,1243.61,4984.49
1492646400,1203.98,1243.88,1201.66,1234.19,5970.91
1492560000,1202.58,1209.99,1190,1203.98,6046.52
1492473600,1176.54,1210,1175.95,1202.58,5514.17
1492387200,1162.31,1192.5,1161,1176.54,3568.83
1492300800,1173.45,1179.3,1150,1162.31,2663.99
1492214400,1170.34,1192.5,1165,1173.45,1804.45
1492128000,1172.91,1193,1142,1170.34,8982.72
1492041600,1212.17,1219.45,1141,1172.91,7135.29
1491955200,1218.99,1224.57,1208,1212.17,3475.19
1491868800,1209.25,1229,1198.02,1218.99,3487.75
1491782400,1206.2,1219.71,1195,1209.25,3656.82
1491696000,1184.03,1216.87,1173.98,1206.2,4817.38
1491609600,1190.66,1197.3,1166.66,1184.03,2720.8
1491523200,1190.85,1202,1176,1190.66,5450.27
1491436800,1134.58,1201.37,1134.36,1190.85,9134.3
1491350400,1143,1145,1111,1134.58,5581.47
1491264000,1144.77,1162.93,1118.85,1143,7418.36
1491177600,1078.01,1152,1076.19,1144.77,11076.86
1491091200,1083.94,1100,1066.49,1078.01,7635.31
1491004800,1070.31,1097,1061.64,1083.94,5209.01
1490918400,1033.7,1081,1031.43,1070.31,12058.79
1490832000,1035.96,1050.17,1017.14,1033.7,8644.96
1490745600,1043.99,1059.43,1008.16,1035.96,9379.72
1490659200,1039.92,1068.26,1014.9,1043.99,9109.22
1490572800,960,1043,952.95,1039.92,8687.09
1490486400,956.02,997,937.52,960,9005.18
1490400000,929.06,963.36,891.33,956.02,13507.18
1490313600,1029.65,1032,920,929.06,16066.46
1490227200,1037.56,1054.4,1010.69,1029.65,5917
1490140800,1114.39,1114.39,988,1037.56,14520.38
1490054400,1035.96,1117.9,1034.92,1114.39,11125.5
1489968000,1017.97,1053,1010.01,1035.96,7486.66
1489881600,969.4,1063.7,969.4,1017.97,12196.14
1489795200,1071.02,1099,944.36,969.4,21291.94
1489708800,1172.62,1173.23,1063,1071.02,16703.78
1489622400,1257.32,1258.96,1130,1172.62,15244.87
1489536000,1245.86,1260,1238.32,1257.32,3920.35
1489449600,1242.46,1260,1226.5,1245.86,5745.5
1489363200,1226.62,1249.02,1215.43,1242.46,5630.79
1489276800,1176.55,1241.85,1170.9,1226.62,5793.91
1489190400,1116.97,1198,1106.51,1176.55,7346.55
1489104000,1190.89,1350,975,1116.97,33194.61
1489017600,1150.05,1208,1135.01,1190.89,7653.86
1488931200,1233.05,1245.49,1145.5,1150.05,13391.55
1488844800,1278.49,1281.62,1175.97,1233.05,14450.04
1488758400,1273,1285,1251,1278.49,4249.47
1488672000,1260,1275,1240,1273,3026.02
1488585600,1285.33,1289.55,1230,1260,4951
1488499200,1257.6,1298,1255,1285.33,7545.48
1488412800,1226.39,1283.25,1215,1257.6,7761.85
1488326400,1191.21,1231,1188.3,1226.39,6012.98
1488240000,1194.64,1209.99,1176.27,1191.21,7559.42
1488153600,1179.05,1197.99,1169,1194.64,4638
1488067200,1152.2,1184.97,1133,1179.05,3536.49
1487980800,1180.14,1184.73,1127,1152.2,6238.36
1487894400,1188.11,1220,1091.1,1180.14,19597.57
1487808000,1130.01,1193.92,1120.73,1188.11,11752.03
1487721600,1124.62,1143,1098.16,1130.01,11672
1487635200,1084,1126.86,1077,1124.62,8394.92
1487548800,1051.8,1089.99,1044.39,1084,3664
1487462400,1056.4,1061.9,1039.07,1051.8,2270.85
1487376000,1055.46,1068.99,1046.14,1056.4,4471.03
1487289600,1032.7,1064.99,1031.98,1055.46,6085.02
1487203200,1011.53,1043.21,1010.75,1032.7,5996.1
1487116800,1008.88,1013.8,1000.97,1011.53,3095.66
1487030400,1000.74,1019,987.97,1011.51,6536.91
1486944000,1000.73,1007.89,975.1,1000.25,4540.29
1486857600,1011.01,1011.97,991.98,1001.63,2662.09
1486771200,995.49,1020,987.62,1011.98,4426.59
1486684800,985.71,1010.68,950,997.57,10634.42
1486598400,1051.73,1074.69,913.73,981.96,24957.61
1486512000,1052.48,1070,1025,1056.99,9568.8
1486425600,1024,1056.25,1021.3,1054.12,5280.65
1486339200,1010.03,1031.94,1005.1,1023.7,5069.03
1486252800,1033.72,1034.6,1004.7,1014.57,4318.54
1486166400,1015.06,1044.23,1004,1034.44,5725.94
1486080000,1009.15,1022.64,987.01,1012.64,10799.51
1485993600,983.79,1011.65,973.12,1008.18,8205.72
1485907200,963.99,986.96,962,983.36,6874.21
1485820800,919.99,970,917.5,965.01,9315.91
1485734400,913.12,923,910,921.08,2997.2
1485648000,918.6,919.99,910.45,913.1,1322.86
1485561600,918.02,920.99,913.08,917.75,1144.75
1485475200,914.95,924.88,908.01,917.84,4817.73
1485388800,893.25,919.49,892.86,916.34,5107.77
1485302400,885.47,904.01,884.5,892.95,5289.95
1485216000,913.15,923,886.27,893,8821.87
1485129600,923.75,927.57,913.21,921.39,3339.46
1485043200,921.98,937.74,886.76,919.39,7066.33
1484956800,895.81,928,895,921.1,5817.93
1484870400,902.23,902.43,880,895.62,6605.45
1484784000,887.69,910,878.89,900.46,11066.52
1484697600,905.95,915.99,851.74,876.74,11022.4
1484611200,831.76,908.5,827,906.08,12173.38
1484524800,821.86,835,818.09,829.62,6136.18
1484438400,819.52,823.45,808,822.47,4203.56
1484352000,825.98,837.76,810,819.66,6581.1
1484265600,807.51,831.4,775,826.9,11298.84
1484179200,778.7,832.99,751.34,816,17298.71
1484092800,905.05,918.4,755,788.81,35446.63
1484006400,896.09,912.47,889.41,907.96,7931.46
1483920000,909.8,912.87,875,899.99,8663.98
1483833600,906.2,941.81,881.3,906.17,8849.68
1483747200,894.02,906,812.28,897.14,19697.24
1483660800,1004.73,1026.99,871,891.56,27597.93
1483574400,1114.38,1136.72,885.41,994.02,34736.36
1483488000,1035.51,1139.89,1028.56,1122.56,21371.6
1483401600,1011.44,1039,999.99,1036.99,8779.72
1483315200,997.75,1032,990.01,1014.1,8085.06
1483228800,966.34,1005,960.53,998.8,6665.42
1483142400,959.54,966.37,944.11,964.32,4029.84
1483056000,969.99,970,931,959.03,10687.6
1482969600,976.46,980.74,950,968.99,7785.7
1482883200,930.34,975.97,929.49,975.97,12023.35
1482796800,897.82,936.42,891,929.92,7170.3
1482710400,890.65,905.18,888,899.1,3461.33
1482624000,892.61,894.97,859,891.67,3974.2
1482537600,914.48,918.5,878.89,892.63,5987.56
1482451200,858.94,920,858.93,916,16185.92
1482364800,832.02,875,827.29,858.94,12029.93
1482278400,798.65,830.01,796.82,828.1,9191.56
1482192000,791.03,803,787.1,801.02,3979.47
1482105600,788.34,794.39,787.01,790.65,3878.35
1482019200,788.3,790.99,780,788.68,2516.86
1481932800,781.32,790.88,780.36,788.4,2387.99
1481846400,776.3,782.46,771.24,780.35,3290.32
1481760000,777.03,779.08,771,774.79,2948.47
1481673600,775.35,781,770.74,776.29,2309.6
1481587200,777,793.27,765.1,778.71,4840.32
1481500800,768.97,779,768.96,777.93,2790.93
1481414400,772.28,772.28,764.01,768.19,1378.71
1481328000,769.57,774.12,768.11,772.35,2197.94
1481241600,766.84,773.99,766.29,769.49,2855.94
1481155200,764.05,772.01,762.29,767.96,4475.48
1481068800,758.97,769.61,751.78,766.85,4745.99
1480982400,749.51,759.9,747.99,758.91,6703
1480896000,762,762.09,743,750,5540.78
1480809600,762.97,762.97,752.41,761.99,3143.49
1480723200,770.91,770.99,752.41,762.79,2763.36
1480636800,751.55,778.07,750.77,769.99,8062
1480550400,742.06,754.98,740.18,751.6,6097.42
1480464000,730.72,744.49,727,742.06,6208.19
1480377600,730.99,733.29,721,730.99,5193.25
1480291200,727.32,732.44,724.1,730.98,4736.73
1480204800,729.91,732,722.44,726.12,3436.36
1480118400,736.96,737.56,722.3,729.87,2272.64
1480032000,735.63,737.03,728,737.03,3328.41
1479945600,740.18,741.15,729,735.7,3998.96
1479859200,749.13,749.98,729.92,740.17,4417.64
1479772800,736.92,750,730.27,746.61,4968.31
1479686400,727.09,739.2,727.03,736.97,4009.26
1479600000,750.09,753.82,714,727.09,5518.93
1479513600,748.98,755.07,742.63,749.57,1959.94
1479427200,736,752.95,731.31,745.99,4252.57
1479340800,739.71,749.98,732.22,737,6643.37
1479254400,711.07,742.87,708.44,737.99,11341.32
1479168000,704.98,716.54,703.05,710.82,5632.96
1479081600,700.38,705.89,697.14,704.7,7277.37
1478995200,701.17,702.89,683.23,701.51,6019.9
1478908800,716.39,716.39,701,703,2744.07
1478822400,714.48,720.94,712.24,715.82,3275.09
1478736000,721.5,722,707,714.5,4904.22
1478649600,708.17,740.86,705.45,720.44,9704.45
1478563200,702.86,712.92,701.02,710.19,5507.32
1478476800,709.92,709.92,698.26,706.5,2980.3
1478390400,703.33,714.36,697.92,710.22,2286.86
1478304000,702.95,707.34,694.71,703.63,1903.05
1478217600,684.84,707.67,681,702.98,5281.98
1478131200,742,745.19,670.32,681.03,12058.18
1478044800,726.6,735.93,717.32,732.99,3993.43
1477958400,697.04,737,695.38,726.6,6513.61
1477872000,697.1,706.97,683.6,697.67,4633.45
1477785600,711.1,711.78,691.49,696.36,3701.4
1477699200,685.91,717.99,684.89,712.06,4006.35
1477612800,684.68,687.23,677.05,685.29,3533.3
1477526400,674.63,685.89,665.59,682.67,4360.41
1477440000,651.97,677,651.69,673.14,6676.41
1477353600,649.03,657.58,643,648.33,5962.24
1477267200,648.71,652.25,640,648.14,4619.48
1477180800,654.52,656,647.51,649.69,2515.06
1477094400,628.99,656,628.57,655,4327.45
1477008000,628.05,632.36,627.5,628.99,3021.58
1476921600,627.84,630.22,625,627.72,2027.49
1476835200,635.95,638.04,624.13,627.98,4438.98
1476748800,636.96,637.8,631.52,635.58,2723.53
1476662400,638.97,639.99,632.1,635.69,3949.98
1476576000,635.26,641.4,635.18,638.09,1281.36
1476489600,638.2,642,635.25,636.01,1416.27
1476403200,635.16,639.99,630.45,638.38,3126.93
1476316800,634.5,636,630,635.61,2372.3
1476230400,638.3,640,628.76,635.06,2647.77
1476144000,616.37,639,614.56,638.91,8068.14
1476057600,612.12,616.47,612.12,615.37,2211.59
1475971200,614.34,614.98,610,613.61,1171.51
1475884800,614.88,616.99,612.5,614.48,879.41
1475798400,610.25,616.34,607.52,614.23,4024.05
1475712000,608.01,610.5,607.09,610.34,1997.2
1475625600,607.19,612,605.76,610.98,2263.27
1475539200,612.84,612.84,604.99,607.18,2940.59
1475452800,608.6,611.59,606.6,611.06,1989.94
1475366400,612.98,613,605,608.59,1404.48
1475280000,608.23,614.28,608.23,612,1459.26
1475193600,605.59,608.38,603.15,608.26,2621.96
1475107200,603.93,605.99,601,604.96,2697.69
1475020800,604.26,605.3,601.41,603.71,2180.68
1474934400,606.7,608.37,600.02,604.57,3019.48
1474848000,598.95,607.27,596.1,604.28,4005.66
1474761600,600.05,601.99,596,597.41,1073.77
1474675200,600.47,603.59,597.76,600.14,1092.94
1474588800,595.42,602.9,593,602.53,3967.48
1474502400,595.46,596.42,592.5,593.95,2312.18
1474416000,601,601.01,592.1,594.66,3652.44
1474329600,608.73,608.88,605.35,606.95,2432.7
1474243200,608,609.5,603,607.88,2468.15
1474156800,602.93,609.06,601.97,608,1289.48
1474070400,607.04,607.59,601.1,604.04,1109.35
1473984000,606.65,608.99,603.5,605.9,2588.36
1473897600,608.5,608.99,602.3,605.21,3071.05
1473811200,607.45,610.69,605.98,607.89,2886.87
1473724800,606.4,609.61,603.28,607.73,3452.28
1473638400,604.08,609.15,602,607,3505.24
1473552000,621.65,628.99,594.63,603.8,5290.23
1473465600,622.01,625,618.67,622.01,1515.24
1473379200,625.67,627.49,612.93,622,3272.66
1473292800,614.44,628.98,611.66,625.66,4346.02
1473206400,608.93,615.92,604.7,614.39,4372.18
1473120000,604.98,609.74,601,608.96,4030.31
1473033600,605.72,607.31,592.46,603.74,3829.55
1472947200,596.25,609.05,590.88,604.25,3913.31
1472860800,572,598.64,569.01,592.5,4578.51
1472774400,571.05,574.2,567.03,572,2943.1
1472688000,570.75,572.86,566.86,571.6,2772.91
1472601600,575.88,576.49,568.4,570.76,3629.56
1472515200,570.74,576.5,568.55,575.23,4412.26
1472428800,573.2,575,568.6,571.5,2325.16
1472342400,567.51,573,566.8,573,995.44
1472256000,577.92,579.09,564.81,567.41,2689.93
1472169600,575.75,582.46,574.1,577.84,3265.45
1472083200,577.65,578.75,571.16,576.99,4193.61
1471996800,580.27,582.1,575.4,577.11,2968.77
1471910400,582.78,584.99,576,580.71,4177.43
1471824000,577.55,585.95,572.5,583.85,5054.71
1471737600,577.7,583.99,576.01,578.47,1125.19
1471651200,572.98,580,568.52,580,2348.32
1471564800,571.51,574.86,552.3,572.11,4630.18
1471478400,570.91,575.87,568.79,569.71,3956.21
1471392000,574.95,577.86,566.02,570.47,4097.78
1471305600,564.2,579.8,563,577.53,4786.52
1471219200,568.76,573.69,554.9,565.79,4530.14
1471132800,583.52,583.92,556.24,567.45,4797.45
1471046400,585.34,589.98,581.71,582.11,951.03
1470960000,585.25,591.19,580.47,586,2133.13
1470873600,590.46,597.78,585.23,587.57,2506.9
1470787200,582.71,603,580.01,591.7,5145.88
1470700800,591.85,591.85,579.43,583.53,3160.44
1470614400,592.47,594,583.58,589.46,3171.44
1470528000,589.47,598.82,582.12,592.6,2896.89
1470441600,572.98,592,562.56,588.78,6011.14
1470355200,578.14,578.2,562,576.64,4733
1470268800,563.99,583.97,552,575.52,8428.57
1470182400,540.03,572.34,521,565.63,15293.43
1470096000,606.84,613.03,465.28,514.98,20392.04
1470009600,622.5,630,604,607.61,5337.66
1469923200,654.02,654.71,620.01,620.01,4521.71
1469836800,654.88,657.5,652.19,654.37,704.79
1469750400,654.84,657.48,653,657.03,1290.14
1469664000,655.13,657.89,652.41,653.44,1880.26
1469577600,651.22,659.98,646.31,655.63,2623.74
1469491200,655,656.94,645.01,652.22,3378.47
1469404800,659.64,661.99,652.28,654.37,2429.95
1469318400,655.52,665,651.99,659.51,1402.78
1469232000,647.88,656.77,646,653.8,1274.47
1469145600,663.25,666.3,645,652.95,5031.9
1469059200,667.01,667.1,660.1,664.25,2486.28
1468972800,674.8,675,660,667.02,3402.67
1468886400,673.45,675.81,666,673.86,1855.39
1468800000,679.54,682.21,666.12,673.46,2993.77
1468713600,662.45,684.19,661.35,678.23,3409.25
1468627200,664.6,666.67,655,662,1640
1468540800,660.3,670.01,658.41,664.99,3209.21
1468454400,652.24,664.93,650.01,660.53,2379.09
1468368000,663.52,669.97,654.52,661.5,6367.45
1468281600,649.32,678,646.05,671.7,4145.96
1468195200,648.77,659.6,639.31,647.42,2973.44
1468108800,647.78,650.88,636.8,646.55,2272.95
1468022400,663,663.99,626,652.54,6111.73
1467936000,638.89,665,635,664,6483.61
1467849600,674.7,678.43,605.5,636.39,12646.13
1467763200,669.09,679,662.13,674.46,3541.03
1467676800,678.74,682.36,661.57,666.58,3100.26
1467590400,659.77,682.35,640.1,678.72,4180.06
1467504000,702.48,704.99,646.29,664.14,7213.63
1467417600,674.55,704.93,672.74,702.48,5431.82
1467331200,666.33,684.1,659.71,677,6421.13
1467244800,635.91,671.22,628.06,666.84,7428.6
1467158400,644.33,645,621.09,634.43,9088.42
1467072000,657.49,665.51,635.5,645.39,5462.68
1466985600,630.16,653.46,618.03,648.2,8482.24
1466899200,658.8,662.9,608.64,628.61,5277.84
1466812800,660.76,684.45,639.4,663.24,6559.01
1466726400,622.59,683.88,620.82,656.71,16058.17
1466640000,602.82,632.67,540.17,624.69,23795.95
1466553600,665.36,677.63,593.03,594.1,15620.53
1466467200,725,728.18,625,668.42,32747
1466380800,759.12,763.99,725,734.99,7836.92
1466294400,753.47,764.93,740.11,760.55,2611.71
1466208000,745,778.85,723.02,755.02,5827.87
1466121600,767.37,778.7,706.37,746.99,14631.57
1466035200,695,773.07,689.8,765.6,17747.96
1465948800,685.25,695.77,672.12,693.01,5752.51
1465862400,703.81,704.5,655,685.69,10609.09
1465776000,668.73,725,655.02,702.05,17251.66
1465689600,610,683.02,603.21,667.94,13876.2
1465603200,576.53,594,575.93,592.13,2766.37
1465516800,576.06,580,572,577.91,3457.49
1465430400,583.01,583.1,572.97,576.4,3758.43
1465344000,577.48,584.25,571.86,583.24,3252.98
1465257600,584.12,594.44,563,576.75,6660.02
1465171200,573.8,586.02,573.8,583.49,4420.07
1465084800,573.5,582,566,573.76,5341.22
1464998400,569.93,588.71,558.54,573.87,6187.45
1464912000,538,578.37,535.74,567.94,8718.77
1464825600,536.95,540,529.13,538.98,3910.44
1464739200,532.37,542.87,525.49,538.65,5388.62
1464652800,527.64,548.5,515,532.06,12006.15
1464566400,517.6,535,510.01,527,6063.14
1464480000,522.13,540,485,513.85,8124.92
1464393600,470.58,529.08,468,521.5,12464.98
1464307200,452.07,478.16,452.07,472.68,12121.62
1464220800,448.27,452.98,446.8,452.38,3763.09
1464134400,445.31,449.6,444.26,448.02,3655.41
1464048000,442.63,446.37,441,445.31,3053.33
1463961600,438.72,442.91,436.4,442.29,2555.94
1463875200,442.72,443.47,435,437.85,2294.47
1463788800,442.84,443.98,435.28,442.84,1909.66
1463702400,436.3,444.41,435.06,441.97,3414.13
1463616000,452.47,453.85,441.05,441.63,5466.73
1463529600,452.96,455.68,452.01,452.94,2588.67
1463443200,454,456.09,452.14,453.01,3173.8
1463356800,457.56,458,451.11,455.56,3075.4
1463270400,456.3,458.08,454.72,457.48,1599.7
1463184000,456.42,457.25,453.51,455.38,1344.33
1463097600,455.2,456.82,452.04,456.04,2819.7
1463011200,452.95,455.09,448.88,454.92,3404.27
1462924800,450.88,457.99,450.32,452.01,3344.72
1462838400,461.49,463,447.38,449.91,5664.75
1462752000,457.75,464.79,455.62,461.63,3517.48
1462665600,458.97,459.69,455.95,457.81,1294.05
1462579200,458.98,461,455.95,458.15,1989.03
1462492800,448.5,463.97,447.03,459.73,5517.34
1462406400,447.36,450,445.11,448.82,2366.93
1462320000,451.18,451.68,444.15,446.3,3295.73
1462233600,444.06,452,440.78,451.7,5568.02
1462147200,452.99,453.8,438.59,443.54,6326.81
1462060800,448.43,453.78,446.84,451.4,1180.66
1461974400,456.53,456.9,446.5,446.7,2413.28
1461888000,449.94,456,445.62,454.77,2924.98
1461801600,445.39,451,435,450,8725.35
1461715200,467.39,469.03,445.42,447.46,6747.73
1461628800,462.29,469.87,462.13,468,4611.27
1461542400,460.03,469.47,455.13,465.99,5508.19
1461456000,451.92,470.02,447.06,459.4,7012.4
1461369600,447.16,452.18,444.46,451.31,2229.62
1461283200,451,451.36,442.96,447.8,5482.08
1461196800,441.99,452.11,440,451,5394.19
1461110400,435.7,444,433.11,441.25,7279.21
1461024000,428.14,436.82,426.24,435.25,3734.22
1460937600,427.15,430.01,425.8,428.07,3175.38
1460851200,430.18,430.91,424.24,426.75,1482.15
1460764800,429.29,432.87,427.12,430.68,1824.13
1460678400,424.4,430,423.07,429.25,4378.6
1460592000,423.6,425.35,420.57,424.51,3844.83
1460505600,425.32,426,422.27,423.26,3888.13
1460419200,422.79,426.67,421,425.91,6052.84
1460332800,420.4,422.8,418,422.08,3461.33
1460246400,418.59,421.79,417.2,420.77,1735.02
1460160000,417.75,418.71,412,418.37,3578.63
1460073600,419.99,423.99,416.26,418.13,4501.64
1459987200,420.62,421.99,418.09,419.84,3093.89
1459900800,422.71,422.9,420,421.63,2389.51
1459814400,418.81,423,416.61,422.6,3934.8
1459728000,418.51,419.85,416,418.65,3434.14
1459641600,419.35,419.44,416.1,419,1302.3
1459555200,416.31,420,416.01,419.19,2052.82
1459468800,414.66,416.99,413.42,415.38,3662.38
1459382400,413.68,416.99,411.4,415.51,3669.08
1459296000,415.43,415.93,408.59,413.09,4785.87
1459209600,422.87,424.37,407.22,415.4,5894.96
1459123200,424.62,424.77,420.32,422.05,3227.79
1459036800,416.96,427.99,415.77,424.3,5033.3
1458950400,415.6,416.99,414,416.77,1251.01
1458864000,415.17,416.92,412,416.25,2550.63
1458777600,417.62,418.15,412.85,415.96,2766.79
1458691200,416.39,419,413.44,417.22,4908.2
1458604800,411.15,416.99,410.35,415.89,3863.92
1458518400,410.62,411.96,406.5,410.99,3491.93
1458432000,408.36,412,406.6,411.34,2555.36
1458345600,407.5,409.95,404.1,408.94,2840.41
1458259200,418.47,418.49,403.34,408.21,6324.84
1458172800,416.52,419,415.66,418.49,3703.74
1458086400,415.84,416.61,413.15,416.49,4065.34
1458000000,414.83,417.43,412.15,415.89,4500.81
1457913600,412.99,415.22,410.5,413.85,4217.13
1457827200,409.95,417,409.67,412.64,3254.44
1457740800,419.14,420.93,406.59,410.47,4577.67
1457654400,416,421.91,415.11,418.1,5905.9
1457568000,412.99,416.9,409.31,416.5,5105.04
1457481600,412.14,413.51,408.75,412.66,4832.17
1457395200,413.96,414.99,408.46,412.13,5549.37
1457308800,406.15,414.96,403.03,414.76,5793.31
1457222400,399.77,412.31,393.11,404.78,5659.13
1457136000,408.18,408.98,382,398.5,16205.36
1457049600,420.29,423.9,407.55,409.97,7474.02
1456963200,422.4,424.47,415.85,420.27,7304.22
1456876800,433.33,434.5,424,425.18,5220.05
1456790400,436.75,437.5,427.01,433.31,6763.52
1456704000,430.26,440.99,428.12,436.62,8260.08
1456617600,431.07,435,422.29,432.16,3435.21
1456531200,432,435,428.22,431.06,4119.77
1456444800,423.38,428.38,418.01,427.8,4310.49
1456358400,423.79,426.75,415.79,423.51,5541.05
1456272000,419.1,424.28,409.07,422.61,7236.69
1456185600,438.26,440,414,420.05,10427.66
1456099200,438.33,439.5,431.15,437.97,5823.89
1456012800,434.63,447.99,426,437.7,10244.17
1455926400,419.98,443.96,419.5,440.24,10802.06
1455840000,421.15,422,414,419.27,4968.2
1455753600,415.59,424.9,413.4,420.31,8537.45
1455667200,407.51,421.11,404,415.52,11273.65
1455580800,399.5,407.8,396,406.47,8208.39
1455494400,405.5,409.71,393.4,399,7876.6
1455408000,390.99,404,390.59,403.95,9555.92
1455321600,383,390.08,382,389.51,6936.51
1455235200,377.98,383,377.07,382.88,5714.98
1455148800,379.34,380.5,373.54,377.99,6953.11
1455062400,373.69,383.85,372.12,379.86,9979.76
1454976000,370.95,377,369.12,373.16,5724.8
1454889600,375,378.99,369.99,371.16,6907.71
1454803200,375.39,380,373.04,375.4,2855.74
1454716800,384.97,384.98,371.35,374.27,5702.07
1454630400,388,389.5,382.99,385.88,7247.88
1454544000,368.4,391.88,367.95,390,13133.51
1454457600,373.05,374,365,367.64,7030.2
1454371200,371.79,375,369.73,373.18,5655.12
1454284800,368.49,378.2,366.53,371.5,7005.04
1454198400,376.38,379.3,367.77,370,3752.13
1454112000,378.12,380.42,372.95,376.6,2351.12
1454025600,379.55,383.99,363.73,379.44,13500.22
1453939200,394.62,395.56,376,379.16,11329.82
1453852800,391.77,397,390.31,395,4234.46
1453766400,390.1,397.7,386.2,390.66,6361.63
1453680000,402.16,402.31,385.5,392.58,7943.7
1453593600,386.37,405.97,385.36,402.5,5356.26
1453507200,382.85,395,381.05,386.92,7020.14
1453420800,409.42,410.07,374.45,381.78,14308.54
1453334400,418.9,421.25,404.59,410.03,9301.69
1453248000,376.77,422.98,372.53,410.93,24594.14
1453161600,385.47,386.92,375.59,379.88,6854.8
1453075200,380.16,388.5,373.63,385,6968.7
1452988800,387.28,391.14,376,382.85,7962.09
1452902400,360,387.5,352,386.43,23675.75
1452816000,429.55,429.8,365,372.85,35218.44
1452729600,432.64,434,427,429.22,4388.51
1452643200,434.89,438.35,424.5,432.53,9997.31
1452556800,448,448,442.88,446.27,4096.26
1452470400,448.79,451.13,438,448.99,7902.84
1452384000,448.84,449.89,440.8,447.21,3987.37
1452297600,452.02,454,446.68,449.95,4330.04
1452211200,457,465,444.51,451.32,10258.75
1452124800,429.99,457.79,429.25,457.79,15940.74
1452038400,432.45,432.67,426.54,431.84,5326.67
1451952000,434.17,435.39,429.5,431.89,3862.38
1451865600,430.79,435.86,428.44,433.97,5700.13
1451779200,433.2,434.09,424.06,430.85,4504.52
1451692800,434.87,435.99,430.42,433.74,2908.35
1451606400,430.89,436,427.2,434.98,3735.62
1451520000,426.09,433.89,419.99,430.57,6585.13
1451433600,431.7,434.97,420.75,427.05,7637.42
1451347200,420.81,433.17,418.55,430.04,10134.54
1451260800,421.57,429.86,417.01,420.7,7435.09
1451174400,417.11,425.42,410.5,423.29,6833.96
1451088000,455.51,457.45,407.25,417.42,26407.73
1451001600,455.42,458.33,448,455.5,2866.07
1450915200,442.5,459.54,442.5,455.71,10117.43
1450828800,435.18,445.52,434.43,443.34,6926.87
1450742400,438.07,443.58,433.06,436.15,7980.12
1450656000,442.54,450,425.52,437.56,18774.32
1450569600,461.8,462,433.83,441.48,16556.94
1450483200,462.99,465.9,452.03,460.96,6710.68
1450396800,455.87,466.64,453.5,463,12837.8
1450310400,455.63,458.84,448.75,456.01,6551.59
1450224000,464.5,465,436.89,455.1,23311.2
1450137600,443.36,464.99,442.94,463.61,17598.64
1450051200,432.89,448.12,428.42,442.37,13155.98
1449964800,436.08,442.97,422.03,435.8,11227.18
1449878400,452.99,467.8,403,435.87,29628.96
1449792000,415.36,454.36,415.13,451.68,28322.47
1449705600,416.98,419.79,408.91,416.28,8304.87
1449619200,418.8,424.95,400,416.08,20835.19
1449532800,394.96,409,388.33,409,9656.3
1449446400,387.18,399.91,381.01,395.1,14778.37
1449360000,388,399.85,383,394.6,14206.16
1449273600,363.62,389.89,363,384.67,16356.43
1449187200,361.48,364.3,355.92,362.3,9924.22
1449100800,359.11,370.53,356.21,361.32,12110.5
1449014400,363.06,363.06,348.64,359.97,12043.46
1448928000,376.7,379,354.56,362.95,15389.67
1448841600,371.48,383,367.11,377.98,17776.96
1448755200,356.78,373.15,354.45,371.04,7667.1
1448668800,357.14,359.44,350.41,356.39,6228.08
1448582400,353.9,364.8,347.84,359.87,13114.65
1448496000,328.9,369.7,328.53,356.39,35559.27
1448409600,319.7,330.84,316,328.3,12219.77
1448323200,323.48,323.5,317,318.42,8504.75
1448236800,324.24,326.09,320.39,323.01,4998.52
1448150400,326.5,326.6,320.13,323.11,3922.9
