Open,High,Low,Close,Volume,Market Cap
237.5573164,238.1916777,235.1225886,238.133142,5982190206,26361234944
231.3076081,238.7677227,229.5290597,237.3373521,9458729937,26239287825
247.6020063,249.3315868,229.9095129,231.6849242,8853781173,26921226607
243.9089952,249.258756,242.7630022,247.4236917,6048210827,27196719060
246.223917,248.7717693,241.6976329,243.8423357,6957291392,27082672880
244.3240776,246.4676718,241.6873283,246.3781157,7925119435,27066613601
241.9555817,244.7333516,235.8147831,244.0584214,6788697026,26769799203
240.3859577,243.9496156,238.9691731,241.8586389,7336086542,26840704646
243.3836861,246.4979392,240.0104921,240.433126,8488057701,27002678521
244.2362711,245.915343,237.6395553,243.6338338,8592508027,27034792043
238.005728,244.1708511,234.7222087,244.1708511,10085839970,26549234714
247.8618468,252.7406732,231.6765211,237.6809672,11977471608,27122578746
231.8016927,249.2351239,231.2760332,247.8594013,10850713400,26523602719
242.5174503,244.0556927,231.0154116,231.9968141,12368591238,26377298345
220.1052801,244.4112545,218.5688647,242.4600167,10876356550,25774904554
219.1282536,222.6828668,217.9874023,220.1376733,11557721299,24480632708
207.729322,219.1713975,204.8716174,218.6398195,8538289785,23311545615
201.0932652,207.5204837,200.9738332,207.4497274,8177164284,22729532646
203.9716727,204.7637007,198.075288,201.0691355,7916217217,22447980819
200.8882646,205.1908883,200.8882646,204.1247659,9480976189,22568285869
206.4418073,210.1181372,202.0339003,202.0339003,8430894691,22981052883
206.9778831,210.2706231,205.3117083,206.5587171,9571982860,23038612241
198.9246799,208.3664256,197.0268072,206.8025761,10925135757,22539267176
209.9579997,211.2873303,193.4278735,199.1325733,10726046150,22728535459
213.9718954,214.7576474,208.3828153,209.9387142,10743231231,23546246017
214.3545052,214.7375323,210.0844648,213.6183748,12335601729,23562418762
206.9063946,215.9604406,206.9063946,214.3880307,14238424662,23607089906
200.5358666,209.4649356,199.9238385,206.8862604,12082489921,22667835615
194.7632722,202.9460739,193.7535542,200.6895021,13145310043,22186135445
203.0191028,203.5526048,193.3982943,194.5823496,14812112523,22078903960
199.3970884,204.6725588,196.6302727,203.0657211,15161884337,22253289111
189.7123916,199.9462637,189.061448,199.4270596,12166676581,21455829784
186.0558939,191.6259663,186.0558939,189.4557698,14204738794,20995086175
188.0588572,192.5136984,179.302871,185.9503548,15293555758,20749655915
210.3726179,210.3726179,181.9202872,187.9980043,17690796421,20948998323
211.5121454,214.3962717,209.1622467,210.6111608,14312675014,23512928701
211.8427639,214.9397947,207.8906319,211.7089881,17108159080,23495972723
199.6989967,213.3586964,199.3816166,212.4221371,16443503902,22908102772
205.2800716,210.3127621,201.1025473,201.1025473,14224517546,22909378779
206.6066054,210.3611386,203.0033076,204.5617416,14903296224,22792153207
209.8851143,210.4738476,196.6865238,206.9692214,15841145131,22535527526
214.0306308,218.1398206,206.7170896,209.905659,14992442060,23574043182
212.1031008,214.9197263,210.8621173,214.0833055,14573505776,23572154370
206.3587199,216.7379018,206.3587199,212.2047441,18548033560,23414272058
214.8528058,226.3241982,203.7294025,205.7811423,21949772005,23687201251
196.805818,217.3215185,196.620325,214.9004418,16360133179,22936538166
196.3948891,197.2497453,192.9057318,197.1256768,13468804790,21633460948
197.0024943,198.201157,191.740922,196.2249238,14347611517,21603694238
194.0437439,198.6378262,192.9374883,196.7666524,13217089946,21588663015
187.4860413,195.441516,186.1639717,194.0079128,13384323122,21286671075
185.2554664,189.1501735,185.2554664,187.4588608,14789422005,20753779881
182.436599,190.1072381,179.0747282,184.9834763,15160613341,20460562380
170.9683591,183.2598473,170.1130644,182.0890368,12960518896,19575333821
170.9054192,174.0696679,168.6927418,170.9939023,16029201041,18985086816
180.3572862,185.7486195,168.7493192,171.1396734,15529472258,19776337129
187.0037112,187.6430924,177.6526701,180.4587744,16082484090,20201648640
170.7104555,188.2677606,170.7104555,186.6801271,13252706072,19639682340
172.1378996,173.5998447,168.9604241,170.6515073,14838850111,18855291941
153.2579784,173.5265632,150.0236565,171.9048821,14951703712,18243136114
158.2841725,160.8533906,153.0191876,153.3823017,11232326018,17452271663
156.4540555,161.2034755,155.7990732,158.1438447,11247888932,17486981308
159.3005563,159.3005563,151.2501898,156.4217027,12659600708,17019486050
158.1881236,164.3712974,155.4996331,160.1119208,10328332721,17624421181
157.9579122,160.8679669,154.3894277,158.0950476,11721136921,17465826817
169.8764423,169.952355,153.4922389,157.6442714,12597805394,17701498488
172.8707836,172.9019748,166.9318149,170.1787643,10992699000,18826537969
164.8571439,173.1696732,164.170924,172.7880175,14116847315,18737803986
170.5647443,174.9573402,163.7344005,164.9633107,17553029602,18807127996
143.1647299,169.8207799,143.1647282,169.8207799,11535643994,17103249000
144.0108284,145.1503469,141.3697606,143.1647307,7575353956,15813205348
141.2155555,144.3161189,139.6529626,144.0822396,8179879982,15668105902
141.2721943,146.0315407,138.5375052,141.1632677,10602273860,15702595665
134.8570638,147.3056063,134.8570638,140.917345,10034955896,15276177857
132.9942418,135.4692306,129.1973543,134.9126924,7762114817,14534627264
132.1546887,134.6048516,130.7836223,133.3647603,7958860154,14623432567
125.0512411,134.1033387,124.700348,132.4154544,7888248584,14417090285
130.9900894,131.1162104,124.8083483,125.423225,7682366878,14171270929
131.8503921,131.9758536,126.0595601,131.0500022,8111606821,14208110196
138.2721832,140.0395542,131.7138102,131.7138102,8250116076,15102739895
136.0624525,138.2077207,133.8488757,138.2077207,8291805623,14942715553
138.529957,141.2987986,133.9016707,135.9690748,10361114820,15074721381
135.5320959,141.6026919,132.7124774,138.5434299,11303396253,15101369616
123.4884117,135.0837233,121.5659626,135.0837233,51833881395,14102016156
131.8406846,135.8306425,123.3058834,123.7018645,75975977548,14353949740
133.107993,136.6843807,127.0121986,131.558644,21781866530,14524123248
136.1188061,151.0022269,122.1072983,132.0256631,13363195754,15197520935
117.5367014,141.2727047,115.8773395,136.152129,36623756445,13827166501
116.2014799,117.4803393,110.999278,117.2906328,8427429834,12569080535
110.1316373,119.0400625,109.8317277,116.6725752,11485836832,12669567187
124.3771909,124.3771909,103.2919531,110.4258781,10997643817,12325807940
123.0428095,131.6008079,121.2793869,124.5026425,9018642945,13484627613
133.9929354,134.2055767,122.0174484,123.3958694,14719502281,14042308431
108.1369492,138.1212245,93.02837713,132.4093142,22030640951,13465711593
194.4486505,195.0212177,107.0083795,107.0083795,15189358319,16914804881
200.6435364,202.7702952,182.9479471,194.6403308,12545190706,21325048251
202.4347579,205.7389285,197.2240934,200.6158873,15684378003,21950399282
199.6615935,208.0375466,191.8709516,200.9082242,18677623020,21842094397
237.6468467,237.6468467,199.5553317,199.9715108,14767672603,24328453235
244.4607775,250.5419756,237.3376214,237.5897974,14232754403,26407124846
228.3059747,243.931534,227.7776999,243.8720934,13692445973,25629907533
224.3011802,233.5862111,224.3011802,227.6893002,12452992053,24984078551
223.9017348,228.3215496,218.4164501,223.8575022,13852813891,24411801482
231.6624714,231.9887288,220.9656788,224.1419851,15118211689,24693731528
218.3877285,233.5341638,216.8550229,231.2703084,14173996849,24521418838
218.3824649,225.7933583,213.4343117,218.5533231,13121312389,23908687483
228.4418024,232.5555054,219.0081772,219.2811865,14837537620,24599185846
227.2531952,233.3577729,215.3573701,227.7398115,17413289896,24515322258
217.749286,237.2543464,212.0322098,225.0322677,21295881650,24666125572
247.2276257,249.6830099,219.4690302,227.4830931,18288182164,25531807842
265.5831834,267.7979109,247.4408469,248.8911827,16373729917,27942089874
274.6795232,276.2281781,259.5277707,265.4130747,15342793709,29081886449
261.7493286,274.3380223,261.6600643,273.5814001,13681292042,29282473976
265.2335465,266.3184051,257.8367973,261.5709935,13993971506,28456047301
257.4785977,267.2258559,254.8122585,265.3508619,18123916533,28521847430
259.5432952,263.7654442,248.5435753,257.7604431,19767198242,28038273647
282.2227739,283.6735742,259.7267183,260.4301205,19868006600,30223487933
267.3094844,285.1196954,260.8874325,281.6368608,22461835256,29572853693
259.9502431,267.8536466,243.4591434,267.8536466,22974885012,27593003143
264.8970532,272.9946703,241.5031986,261.5448728,20684379742,28631061014
284.6092578,286.995321,263.8444751,264.1609627,21444866297,30160560279
268.2704589,284.704467,262.1162658,284.704467,21852616416,29619636233
265.466741,275.644472,259.062908,268.0042098,24172902881,29119590647
236.3683978,273.4683366,236.3683978,265.8970849,19873999516,27700565378
223.1802366,237.1598656,218.4343923,236.4585837,13695887436,24557459122
228.2919707,228.7115207,217.9596287,223.5863597,13466778795,24238035443
223.1617391,229.584449,223.1617391,228.1848129,13672722983,24715676760
224.6404722,226.8460697,214.530926,223.575236,14418900264,24258530893
212.950283,224.0622277,212.950283,223.4753099,14983717370,23920901344
203.7720633,215.2933722,201.9326092,213.0043578,13981628670,22798639262
188.7132267,206.483772,188.2636915,204.0125247,10214978765,21368770778
189.8095434,191.1504567,185.1539364,188.781874,9444011536,20444865957
188.5384075,193.8850336,187.4985157,189.9061566,11400969971,20658301617
183.5784497,192.471393,180.0703298,188.5894459,10635139992,20432500254
179.8445902,183.8419002,179.5410194,183.7233843,9652648261,19824991337
184.3905441,185.2512405,176.4261623,179.5950071,11048926824,19699054051
173.8585174,186.094469,171.5388508,184.383165,9152294842,19256315504
175.5344996,178.0385462,174.3763184,174.3763184,9932455084,19178744272
170.0013532,175.330399,170.0013532,175.330399,9376107835,18717739032
167.6337775,171.5948833,165.7568803,170.0453863,8467590811,18357052800
160.4899412,167.6196464,159.7924691,167.4678133,6683902753,17757934495
162.4953606,162.5164643,158.0890669,160.8344706,7617282553,17428779801
162.8046962,163.9854735,156.0580221,162.4796787,8486145509,17491026577
168.0313737,168.0318396,159.8769876,162.7061195,8251095644,17778558313
169.3309492,170.9194895,166.3053774,168.0889827,8577764785,18313459158
166.740611,169.5754966,165.4573133,169.545106,8910265391,18233595548
166.8793411,168.8976404,161.686195,166.9135692,9735039231,18035400764
175.4243812,177.3468809,162.9569294,166.816861,12273014553,18517096928
170.4223623,178.5276094,166.5707501,175.4532792,12549934347,18741392987
164.35245,173.1145653,162.4616458,171.3137281,11738055791,18370633957
166.1118721,166.9219729,159.110222,164.0211427,11163152078,17649728778
165.6582484,170.8134882,149.8316065,165.8048817,16747466657,17845135789
143.5973467,168.0263925,143.5973467,165.9585487,10369374512,16746578360
145.9727767,146.323303,142.576668,143.8508395,7169395338,15623030845
143.0835505,145.375489,142.2288775,145.2251144,8263400554,15692954877
143.8381984,147.0385285,142.1718926,143.0210128,9048431076,15652744922
137.8150486,144.4125477,135.769018,144.4125477,8457837521,15135188433
140.5939596,141.1176063,135.9560155,138.0285951,8407091302,15073087982
143.03885,147.0500041,137.5523285,140.9342906,9485569496,15503951638
143.9400289,144.8868547,139.4911167,143.1723568,8884321400,15528292040
135.4668023,143.9060026,135.1209072,143.9060026,7771586736,15253831829
134.0549915,137.8967047,134.0549915,135.2669112,6731959408,14775696881
133.8355988,134.9307916,132.6482393,134.0497019,7986617480,14529037537
127.1171415,134.2286394,126.0914497,133.6753688,7715596550,14242069787
130.9550773,130.9550773,126.9131606,127.1177593,6690036711,14042469286
129.7688408,132.6273905,129.3698082,130.9165456,7036988925,14267183034
131.7033162,133.0644962,129.0300855,129.8352501,7739192043,14263388023
134.297836,135.9339026,130.5870096,131.650286,8674710936,14485387871
128.2030261,136.2194174,127.7281362,134.2538147,6933106920,14201332268
126.3171618,129.3344805,126.0232954,128.2343465,6360481401,13894261504
125.7451047,126.6801333,123.2672826,126.3409442,6952737608,13647113250
125.220566,131.2513465,124.5782974,125.7400188,5955123573,13709229864
127.8875333,127.8875333,124.0037621,125.2036784,6045579382,13643050848
128.0231191,129.2704259,126.9966858,127.7879553,6461657577,13933554776
132.0628719,134.5751592,126.7024464,128.0285682,7353711286,14337179781
127.1325304,132.5858207,126.9189209,131.9351084,5953209706,14066032975
128.3509062,128.3832879,126.9857518,127.0535347,5711451612,13889345866
128.0625423,128.7076715,126.5556423,128.3915969,6386503160,13890370829
132.690383,133.5464074,126.1778252,128.0868135,8684228686,13898029730
122.0015989,133.0247155,117.6739209,132.7982057,8815170918,13605156484
132.760383,132.8841953,120.9815561,121.7830587,6985932484,14056077932
142.5193602,142.5400424,131.6431505,132.8821621,5277124971,15166216399
141.9062629,143.3760175,140.3575488,142.4442752,5119828492,15471443424
144.7539706,144.8995334,141.4665333,141.9650802,5208495696,15577430632
144.8501638,145.1137863,143.4982657,144.6670961,5365873224,15722252305
143.4687473,145.5051196,140.8152956,144.9152555,5695511596,15604583970
145.6167626,146.2087979,142.5993589,143.4149365,5242037434,15747622877
147.387961,147.6077979,144.3130539,145.7031708,5003078650,15932370420
150.231818,150.7446818,146.8969748,147.4015069,4961174297,16211527297
147.1526106,151.1407341,146.3525673,150.2899153,4345839581,16160724421
148.245246,148.9845755,146.9373416,147.1137566,4553245415,16102294852
147.9090955,148.5490124,146.2374258,148.1767036,4779818872,16033670912
145.4771442,148.3579525,144.2741972,147.6061358,5862981080,15944847120
147.1886714,150.0005735,143.8423458,145.6643111,5235972892,15931223585
148.6477697,149.4691908,146.681185,147.3032422,4713981349,16114329871
150.7917358,151.1571543,147.1024444,148.7188889,5106586710,16184036459
151.6677311,151.6677311,146.4942661,151.0624339,5521671125,16204762115
154.4890116,154.9262701,150.2740845,151.6935947,5462162570,16625854225
151.0197632,156.6691868,150.892395,154.3935295,5605980993,16704378552
152.5351292,154.2206526,150.0733834,151.1350127,6628467587,16561876745
147.4790342,154.9344486,141.6531007,152.4817272,6346987334,16149532774
146.0309689,149.4398496,144.4757137,147.6683013,7459502845,15928565200
140.9572195,150.6447965,133.1317868,146.3469766,8640508455,15472432808
151.6215038,152.2905079,141.4812895,141.4812895,6540397847,16062989922
149.7340623,153.3969284,146.6985207,151.7529579,9046499373,16330767853
161.1584098,162.7770977,141.7014814,150.0190139,9204689233,16681532965
174.7949367,175.5606177,158.9467119,161.1582411,6400281679,18276530061
175.7639826,177.0746117,174.0822367,174.8441797,6287646623,19078230413
178.351857,178.351857,173.280641,175.6242838,6738091073,19097289833
183.6246101,183.7506409,176.5445948,178.4238556,6124222209,19721176894
182.2119088,185.0818642,180.7416759,183.6677815,6053620549,19903432736
179.9433584,183.0396549,179.5490447,182.3000524,6688434253,19705017316
185.0227371,185.4661835,178.5276476,180.0143823,7378098672,19758393321
188.0073226,188.3199788,183.9734756,185.0043569,6774370285,20152486829
186.7825678,188.5636404,185.2825356,187.998958,6516147759,20251808345
184.9380278,186.9350483,183.3388761,186.732465,6653371295,20145406780
189.0499076,189.9375189,184.4175933,184.8781261,7382574261,20279435487
184.944653,190.2895991,183.6648404,189.0494074,7199270220,20316911211
184.0249797,185.7063601,183.191757,185.0777336,7535387683,20036459852
186.8345608,187.9721695,182.3043532,183.8551657,8010937513,20076214891
190.8235231,191.6814893,185.6115581,186.847609,8343708487,20363151962
188.5733916,193.1916511,188.0078997,191.1178248,9499942341,20648438161
185.7591871,190.4976,183.2033148,189.0288074,9360580795,20294792612
181.922415,187.6116309,180.753391,185.8042267,8175927007,19936082471
183.1947887,184.4789074,179.931954,181.9822514,7690930952,19759338250
183.4601959,185.0507793,181.9258707,183.2191666,7988418578,19860055670
182.6858363,184.4778172,180.3485486,183.447074,8582765813,19715879099
183.9271482,185.4553139,178.9285585,182.8866154,8995741444,19802921703
190.0519865,190.7381614,180.9419141,183.8832215,10153760425,20028789029
182.103322,191.512556,182.103322,190.0586766,9373341114,20192300466
184.0013733,188.1356008,181.056071,182.2780767,10693021440,19894951107
179.6508416,187.7555483,177.0025286,184.187887,10235813555,19714616909
181.4218545,196.2120723,175.0459042,179.595077,13227181231,19739031351
160.7806889,184.0427188,160.7155442,181.3010334,6827405927,18297612767
162.0600644,163.2678719,159.5541079,160.8197953,7949068133,17468099274
171.4285218,171.5518311,155.8383237,161.4701321,7081887411,17792045435
174.3287791,174.9432079,171.2146097,171.4157086,5892549428,18770484234
175.1295608,177.1874686,172.4260443,174.270042,5820955138,18886557845
172.0265275,176.0645104,170.02496,174.8937411,5894252681,18667405025
173.0088699,174.6329865,170.9936027,171.9016709,5975720485,18709068874
177.3256839,177.3373417,170.6545373,172.9708705,6593498481,18803834707
174.8869946,178.4057473,173.2667542,177.2438938,6696472748,19030940094
180.7794714,180.9168753,173.1973105,175.2273101,7031241990,19148835480
186.5665669,187.4757165,178.777775,180.8071085,6862348467,19804562455
181.4748415,186.6562235,181.1234473,186.4896919,6551175950,19872613709
180.0800609,184.3941137,179.6372072,181.6065416,6561848412,19723789018
180.8422729,184.493377,179.6039006,180.4031276,7835451167,19748382083
191.2450271,195.1993597,180.2638485,180.7705472,8622637489,20066412953
192.7231936,193.7458695,188.162817,191.1617252,8891085198,20695297689
180.885395,194.1262863,179.7769392,193.4480565,7520823494,20072704642
179.9774466,183.9546094,177.9385082,181.0264651,7647627477,19494324865
170.5640006,181.5776162,169.2551243,180.281957,6597205589,18937605465
175.9176843,176.2222011,168.8797102,170.5768383,5707562956,18697020565
175.7152088,176.4853407,172.6031614,175.6247641,5980353587,18896149534
174.6053839,178.2238891,171.6193102,175.9007977,6319550459,18868072636
179.9442428,179.9571153,171.316383,174.6906433,6252476277,19003925206
176.1090641,180.0216055,174.3210259,179.9572249,6920745239,19044971151
180.1403939,184.9053791,174.917421,176.2993965,7836189819,19339535750
169.5993756,179.1469454,165.8092884,179.1353452,7073942565,18639442611
173.9284229,174.3502596,165.7244925,169.8378038,6800903755,18346909672
173.3717767,174.6987186,169.452345,173.8994159,7529915904,18702585814
165.8231073,175.154024,162.1283073,173.2345464,8260074914,17996505122
169.9599544,170.756328,156.733662,165.8661039,7989744174,18015011375
167.1225003,174.6075976,163.2480542,170.0643626,11490959157,18186887188
201.4001244,202.9225398,157.9094308,167.9966509,8185654749,20582357675
210.4519305,210.6108596,200.2665086,201.3738698,6884987386,22390775083
214.9616255,215.1046366,206.4417458,210.658695,7420790160,22640086375
217.5642623,220.5143444,214.299418,215.0749395,7467570785,23348768099
220.5162531,220.8242633,214.4609852,217.988124,9045538021,23416013755
210.2769672,222.649391,203.5829549,221.7868268,9016873173,22769815053
207.3814251,215.8783074,207.3814251,210.3621396,10107522639,22898400225
196.540856,213.3586707,195.5621505,208.1779236,8544142426,21725749170
188.6458299,197.4907597,188.6458299,196.3925824,6713752893,20746826851
187.5941739,189.2708588,185.7887035,188.6388845,6617953984,20236434020
180.6701672,187.7935301,179.8106276,187.612065,5784043067,19682008633
180.5076835,180.9678873,177.6187495,180.7781908,5434477157,19303704230
178.1492006,181.451773,177.0570945,180.3987446,6445102744,19253266404
179.5586962,181.1418433,175.5968977,177.9802114,6265749737,19198604176
180.5133266,183.3100461,177.6324978,179.6018164,6398917079,19450862667
180.8333365,183.7566355,176.6175664,180.7414654,6312614888,19376803767
177.5207882,182.7395545,177.5207882,180.7036891,6839726960,19409676764
169.3085437,179.9092046,168.9703597,177.745566,6674515345,18630229960
174.0686901,177.6732668,168.02118,169.5784838,5676953569,18731759398
175.4235492,175.8229693,171.4746707,174.3192311,5472956446,18667174348
178.7787384,180.3960371,174.7832444,175.5758008,6364989150,19087054846
177.975413,182.7992201,175.4396212,178.9140596,7100471443,19264339887
170.9316407,181.1130916,170.3350693,177.95927,5513791318,18642093730
171.9715199,173.5408284,169.0270617,170.8171214,5214989688,18403677968
168.6531531,174.1584233,167.2154657,172.1956422,5620892280,18190459209
169.1817092,170.5856714,166.9163423,168.5544249,5840482714,18157406765
173.7531136,173.7531136,165.8516517,169.0473769,6724663099,18246181613
188.706822,188.706822,170.4426053,173.8311607,5217329705,19750518986
189.6776956,189.7248787,186.6585626,188.6297975,5663790695,20214682719
187.9519067,193.6586065,187.5651371,189.697063,6151213839,20450496671
190.6901093,192.0038083,185.592006,187.7489424,4848420452,20314005495
194.1151601,194.1151601,187.1052965,190.7880793,5073679597,20433343958
191.3953282,195.8074668,189.879881,194.1085342,5788291845,20727313886
187.8838003,194.6885743,184.3742896,191.8883703,7519739847,20327465509
196.7703758,197.1582606,183.3292968,187.492625,7106692604,20227387500
202.5638538,202.7156743,195.7910054,196.9058139,5941080291,21316796201
194.3597758,203.1960695,193.1534206,202.9991474,6107223830,21348460993
186.4491298,197.5303699,184.7583402,194.3010637,5944419248,20499151466
185.7345828,187.2224989,183.8821393,186.4554013,6271292364,19907762955
188.7238305,188.7984174,182.2651984,185.7964722,7613318326,19914125460
187.7031794,190.0053376,177.4274583,188.4574429,8414802604,19885604353
208.7424857,209.5216149,186.8120983,186.8120983,7638996337,21715959800
211.6149876,211.6912963,205.7860966,208.8804185,6804495706,22470160801
217.0194189,217.0194189,211.245926,211.6401764,5932637395,22850024938
206.884558,216.9188528,206.8235364,216.9188528,6335289275,22755479571
210.4967557,213.7999175,204.0517964,207.0831222,6699595851,22420937738
221.2554296,221.405661,208.1973526,210.5505692,6783402266,22885675573
225.7798842,226.035485,216.8630783,221.3441322,6668603123,23910552732
226.0410289,230.2495886,222.5584719,226.063153,6671779838,24213499546
232.4720804,237.3821025,223.2405432,226.4450453,7132162229,24556030906
221.5133171,234.3509751,221.5133171,232.3925103,6427602362,24621854573
222.0200604,222.8143314,217.7841578,221.6653725,5100419948,23580112134
217.5768444,223.3111778,216.9300906,221.7436292,5727455831,23764478421
216.7508127,221.1947032,215.4733871,217.7073032,5524686465,23347199635
218.3196654,218.377594,212.5395518,216.6829045,5516573667,22982406273
209.946634,218.4375225,209.7550523,218.4375225,5464307059,22939738663
211.3574725,213.0519472,206.8214809,209.7997047,5244294987,22460327773
211.3521562,213.9942774,208.9073047,211.1982992,5508949370,22622007375
207.7135239,212.6249173,201.5418132,211.1479055,16283505660,22368429810
218.9342958,222.8174714,205.1056753,207.0653066,6981947467,22875975683
219.3320032,219.5419188,213.9747427,219.2607255,5711358612,23206780099
216.3016811,224.2591454,215.9006698,219.4518731,6868087935,23669423006
212.6992063,217.4544629,203.7397194,216.851523,6666853639,22408137736
217.6085294,218.5317832,209.5953922,213.2915118,6330993278,22923646493
225.7629266,227.1430971,213.9657801,217.4720005,6219542112,23668872039
228.4858072,229.2920347,219.1312702,225.9435473,7135577663,24025212573
221.0327201,233.6564757,221.023881,228.6089836,8013600924,24325440683
225.9394195,226.0693359,215.1613942,220.8036382,8471926010,23539919857
210.7897851,228.1381276,206.9506215,225.5754587,9412277965,23296975540
199.2357025,217.7084074,194.1776665,210.4398783,9581428005,21982404892
228.9769112,234.0903152,197.5845922,199.9035606,8197196288,23384084339
226.6347259,235.1584262,211.0857085,229.544081,9764818336,24208218624
269.4992604,269.8174636,227.8690981,227.8690981,7539894753,26942837743
275.1421228,275.4533788,264.0198178,269.9087013,7250712123,28898056926
269.5152795,278.4695331,268.0738195,275.1098043,8985051589,29251905674
289.8232847,289.8232847,265.4666106,269.0810018,10773732261,29300052511
308.9439398,314.3974717,285.7211821,290.3225505,9858169417,32267237232
312.2614295,317.3226238,305.2954351,308.7808276,9053035284,33308082856
305.3782526,312.7747718,302.5621757,311.9801349,8369857782,32778316674
289.0772093,308.6057655,286.9362715,305.5421616,7693813202,31456437431
288.1563181,296.3637822,287.8209361,288.9544399,7725674248,31166104346
284.3131485,295.2009028,283.2586298,288.1607691,8114325900,30837441219
302.0232758,302.8295799,283.4911213,284.1868159,8100518110,31513212078
291.9199498,302.5494469,290.641739,302.3137307,9045516170,31481879925
295.2278759,297.2477308,274.5819073,291.5642177,9552846211,30504365191
293.060092,302.9316833,281.5948397,295.6390708,9390017411,31279214158
323.7619673,327.5667716,292.5275661,293.5392431,9718622169,32916978083
313.4159286,325.8993398,297.7006882,325.8993398,9787561298,32918888230
297.8741348,314.0620689,295.6579785,312.9108721,12729255820,32673746883
340.5236707,346.7382389,281.7188141,296.575144,15300814430,33657053574
318.4888132,365.1330055,317.5784933,340.2471551,12167712764,36118168488
311.1909408,319.0686419,309.6002322,319.0686419,8546820060,33380108514
309.3829833,312.2771632,301.6811501,310.7817049,8673657039,32913914520
310.1434574,317.5433981,306.6009723,309.5128585,9620285111,33270163257
296.6126534,314.4048662,295.6688782,310.7731319,11000118279,32709231719
273.9705011,296.4786551,273.9705011,295.4522104,8935455819,30698867471
270.7516985,275.5750985,269.744938,273.8188051,6012848993,28937518872
266.3628934,271.5278009,265.6943928,270.6108598,6343775039,28698655469
274.1406741,274.1406741,264.132903,266.2970543,6598080080,28644425593
267.0886276,273.4477133,266.6123685,272.2475288,6921531482,28734465170
269.2958251,274.624605,265.2310226,267.0659634,7977278887,28613379790
257.0533342,269.0317743,251.0571728,268.8729625,10066197447,27644064604
269.9335454,286.9485937,251.9782571,258.5862189,9024766265,29378072429
271.7687108,274.1894794,265.2063232,269.9043024,7611509035,28737195215
196.2410211,219.1821541,195.5732002,218.766642,10296656313,21967976432
189.1340838,204.8325926,187.261238,196.4776393,8403670328,20633928402
194.2393324,202.8341243,184.7718426,188.5323103,10649499828,20361761123
173.8928534,204.17611,173.8928534,195.8625763,8390736885,19842349128
171.1531507,176.2334742,169.9695631,173.8511053,5143540356,18418992687
171.0992832,172.9664397,167.6568156,171.14953,4315110649,18061087995
270.1295619,275.1346499,268.4573931,273.9988571,7071993752,28975821341
270.0866993,279.8520194,267.1662756,270.5351191,6772330213,28997580669
264.8044532,272.7803023,263.315481,269.9522205,6411858789,28470816896
257.1105753,266.1286571,255.480334,264.8189071,6473886575,27536817287
262.4022617,262.9143797,256.8171232,256.9863744,6511712419,27770958609
246.9549046,261.1818898,245.7514534,261.1818898,5714916375,26815702343
247.68962,248.8216364,240.7140969,246.7785597,5671796117,26107621666
234.6100529,247.5295757,232.0544947,247.194385,6130006834,25632529146
246.1828813,246.5131177,232.8761433,234.6906038,5421673855,25676752499
251.5347001,252.5681239,244.6737685,246.2180218,5651697473,26469927788
249.4911799,253.7518085,246.8122343,252.0801438,6612465717,26590952646
248.1720706,249.9757906,240.0145884,249.839789,6113027959,26130205488
243.6948471,248.8909069,241.5077559,248.2146092,6980523307,26154491230
257.6680019,257.6680019,239.5811627,243.157751,7652198628,26478563525
271.7643694,272.3570862,257.4385919,258.2575086,6724333806,28360504253
273.7476274,276.6924201,268.0029415,271.8045176,9193517532,28880334980
269.4916989,280.4853266,264.9276581,274.7176304,8454225695,28730980016
253.5965388,270.4877849,249.1397876,269.3532058,6384285255,27034069110
250.6235759,258.3416524,249.7065814,253.8169925,7236795925,26909798805
247.3292422,254.8084628,244.6671593,250.3301774,7657291391,26586715846
246.8429914,249.5398101,234.9002043,246.8668458,8055606332,25826257569
255.2786915,258.3071877,246.1699035,247.1912024,7524015000,27029114500
252.7155776,262.8372812,249.2146444,255.9771234,7227460885,26932522152
261.3236948,261.3236948,243.6815806,252.2826186,8214496302,26632268732
236.2951567,263.8660371,236.0577877,261.8417611,8863725636,26949493951
245.4857609,248.3111532,235.8091082,236.7287309,10337451488,25470169530
265.348811,267.4149553,228.9358032,244.6212435,14089565314,25500894256
246.7609766,276.3295901,246.6154214,264.9529062,14704896429,27709265576
217.8031383,247.5658659,217.8031383,247.2025064,11013751391,24589707328
169.8823566,171.9632508,166.8374909,171.1413979,4660471000,18008689958
172.7206343,180.6474687,170.1776209,170.1776209,6195992032,18656032825
162.9452634,175.7830793,160.1190609,173.2601013,4878578984,17662577409
163.4251757,164.5993953,160.2130562,163.0475335,4810462148,17276155886
166.9838685,169.9378721,161.3568557,163.3997702,5328261734,17436980261
161.7038135,169.8475223,160.2856274,167.0129105,5056484001,17550294120
160.6289762,162.7679046,152.4602923,161.8674825,3996835915,17081958194
160.8712945,162.4775984,159.2028151,160.6199526,4464409319,17017359115
155.4244378,161.1729372,155.1444874,160.7525678,4852265531,16751573821
158.0473755,159.2311757,153.539934,155.4458669,4260511969,16577924577
158.9677973,160.1345635,156.9229023,158.0549838,4119006404,16826290385
156.5842127,161.1083279,156.0536763,159.0094391,4773764815,16699421659
155.4067344,157.584506,151.8405617,156.3503277,6028792959,16440073696
